"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2003"	"2003"	"Homicide"	"3"	33	1363380	2.4
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2003"	"2003"	"Undetermined "	"4"	31	1363380	2.3
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	Suppressed	1363380	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	9491	1363380	696.1
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2004"	"2004"	"Unintentional"	"1"	593	1391802	42.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2004"	"2004"	"Suicide"	"2"	236	1391802	17.0
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2004"	"2004"	"Homicide"	"3"	31	1391802	2.2
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2004"	"2004"	"Undetermined "	"4"	26	1391802	1.9
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	Suppressed	1391802	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	9139	1391802	656.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2005"	"2005"	"Unintentional"	"1"	606	1428241	42.4
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2005"	"2005"	"Suicide"	"2"	228	1428241	16.0
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2005"	"2005"	"Homicide"	"3"	45	1428241	3.2
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2005"	"2005"	"Undetermined "	"4"	28	1428241	2.0
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	Suppressed	1428241	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	9648	1428241	675.5
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2006"	"2006"	"Unintentional"	"1"	682	1468669	46.4
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2006"	"2006"	"Suicide"	"2"	222	1468669	15.1
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2006"	"2006"	"Homicide"	"3"	38	1468669	2.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2006"	"2006"	"Undetermined "	"4"	29	1468669	2.0
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2006"	"2006"	"Legal Intervention / Operations of War"	"5"	Suppressed	1468669	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	9639	1468669	656.3
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2007"	"2007"	"Unintentional"	"1"	641	1505105	42.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2007"	"2007"	"Suicide"	"2"	223	1505105	14.8
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2007"	"2007"	"Homicide"	"3"	48	1505105	3.2
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2007"	"2007"	"Undetermined "	"4"	24	1505105	1.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2007"	"2007"	"Legal Intervention / Operations of War"	"5"	Suppressed	1505105	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	9882	1505105	656.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2008"	"2008"	"Unintentional"	"1"	649	1534320	42.3
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2008"	"2008"	"Suicide"	"2"	252	1534320	16.4
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2008"	"2008"	"Homicide"	"3"	25	1534320	1.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2008"	"2008"	"Undetermined "	"4"	32	1534320	2.1
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2008"	"2008"	"Legal Intervention / Operations of War"	"5"	Suppressed	1534320	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	9997	1534320	651.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2009"	"2009"	"Unintentional"	"1"	670	1554439	43.1
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2009"	"2009"	"Suicide"	"2"	304	1554439	19.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2009"	"2009"	"Homicide"	"3"	22	1554439	1.4
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2009"	"2009"	"Undetermined "	"4"	35	1554439	2.3
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2009"	"2009"	"Legal Intervention / Operations of War"	"5"	Suppressed	1554439	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	10063	1554439	647.4
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2010"	"2010"	"Unintentional"	"1"	654	1567582	41.7
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2010"	"2010"	"Suicide"	"2"	290	1567582	18.5
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2010"	"2010"	"Homicide"	"3"	23	1567582	1.5
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2010"	"2010"	"Undetermined "	"4"	34	1567582	2.2
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	Suppressed	1567582	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	10428	1567582	665.2
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2011"	"2011"	"Unintentional"	"1"	710	1584143	44.8
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2011"	"2011"	"Suicide"	"2"	281	1584143	17.7
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2011"	"2011"	"Homicide"	"3"	29	1584143	1.8
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2011"	"2011"	"Undetermined "	"4"	41	1584143	2.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2011"	"2011"	"Legal Intervention / Operations of War"	"5"	Suppressed	1584143	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	10963	1584143	692.0
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2012"	"2012"	"Unintentional"	"1"	699	1595911	43.8
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2012"	"2012"	"Suicide"	"2"	297	1595911	18.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2012"	"2012"	"Homicide"	"3"	34	1595911	2.1
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2012"	"2012"	"Undetermined "	"4"	44	1595911	2.8
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2012"	"2012"	"Legal Intervention / Operations of War"	"5"	Suppressed	1595911	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	10919	1595911	684.2
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2013"	"2013"	"Unintentional"	"1"	776	1612011	48.1
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2013"	"2013"	"Suicide"	"2"	308	1612011	19.1
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2013"	"2013"	"Homicide"	"3"	31	1612011	1.9
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2013"	"2013"	"Undetermined "	"4"	35	1612011	2.2
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	Suppressed	1612011	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	11280	1612011	699.7
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2014"	"2014"	"Unintentional"	"1"	765	1633532	46.8
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2014"	"2014"	"Suicide"	"2"	320	1633532	19.6
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2014"	"2014"	"Homicide"	"3"	36	1633532	2.2
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2014"	"2014"	"Undetermined "	"4"	31	1633532	1.9
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	Suppressed	1633532	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	11457	1633532	701.4
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2015"	"2015"	"Unintentional"	"1"	746	1652828	45.1
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2015"	"2015"	"Suicide"	"2"	359	1652828	21.7
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2015"	"2015"	"Homicide"	"3"	33	1652828	2.0
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2015"	"2015"	"Undetermined "	"4"	31	1652828	1.9
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	Suppressed	1652828	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	11853	1652828	717.1
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2016"	"2016"	"Unintentional"	"1"	849	1683140	50.4
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2016"	"2016"	"Suicide"	"2"	351	1683140	20.9
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2016"	"2016"	"Homicide"	"3"	30	1683140	1.8
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2016"	"2016"	"Undetermined "	"4"	30	1683140	1.8
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	Suppressed	1683140	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Idaho"	"16"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	12100	1683140	718.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"1999"	"1999"	"Unintentional"	"1"	461	897507	51.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"1999"	"1999"	"Suicide"	"2"	162	897507	18.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"1999"	"1999"	"Homicide"	"3"	33	897507	3.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"1999"	"1999"	"Undetermined "	"4"	14	897507	1.6 (Unreliable)
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	Suppressed	897507	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	7458	897507	831.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2000"	"2000"	"Unintentional"	"1"	495	902195	54.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2000"	"2000"	"Suicide"	"2"	158	902195	17.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2000"	"2000"	"Homicide"	"3"	35	902195	3.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2000"	"2000"	"Undetermined "	"4"	14	902195	1.6 (Unreliable)
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2000"	"2000"	"Legal Intervention / Operations of War"	"5"	Suppressed	902195	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	7392	902195	819.3
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2001"	"2001"	"Unintentional"	"1"	468	906961	51.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2001"	"2001"	"Suicide"	"2"	175	906961	19.3
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2001"	"2001"	"Homicide"	"3"	32	906961	3.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2001"	"2001"	"Undetermined "	"4"	24	906961	2.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	Suppressed	906961	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	7565	906961	834.1
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2002"	"2002"	"Unintentional"	"1"	524	911667	57.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2002"	"2002"	"Suicide"	"2"	184	911667	20.2
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2002"	"2002"	"Homicide"	"3"	23	911667	2.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2002"	"2002"	"Undetermined "	"4"	27	911667	3.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2002"	"2002"	"Legal Intervention / Operations of War"	"5"	Suppressed	911667	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	7746	911667	849.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2003"	"2003"	"Unintentional"	"1"	518	919630	56.3
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2003"	"2003"	"Suicide"	"2"	180	919630	19.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2003"	"2003"	"Homicide"	"3"	37	919630	4.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2003"	"2003"	"Undetermined "	"4"	36	919630	3.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	Suppressed	919630	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	7696	919630	836.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2004"	"2004"	"Unintentional"	"1"	535	930009	57.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2004"	"2004"	"Suicide"	"2"	175	930009	18.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2004"	"2004"	"Homicide"	"3"	25	930009	2.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2004"	"2004"	"Undetermined "	"4"	33	930009	3.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	Suppressed	930009	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	7326	930009	787.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2005"	"2005"	"Unintentional"	"1"	524	940102	55.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2005"	"2005"	"Suicide"	"2"	206	940102	21.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2005"	"2005"	"Homicide"	"3"	33	940102	3.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2005"	"2005"	"Undetermined "	"4"	26	940102	2.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	Suppressed	940102	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	7736	940102	822.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2006"	"2006"	"Unintentional"	"1"	558	952692	58.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2006"	"2006"	"Suicide"	"2"	189	952692	19.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2006"	"2006"	"Homicide"	"3"	35	952692	3.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2006"	"2006"	"Undetermined "	"4"	25	952692	2.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2006"	"2006"	"Legal Intervention / Operations of War"	"5"	Suppressed	952692	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	7662	952692	804.2
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2007"	"2007"	"Unintentional"	"1"	614	964706	63.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2007"	"2007"	"Suicide"	"2"	196	964706	20.3
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2007"	"2007"	"Homicide"	"3"	24	964706	2.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2007"	"2007"	"Undetermined "	"4"	26	964706	2.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2007"	"2007"	"Legal Intervention / Operations of War"	"5"	Suppressed	964706	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	7762	964706	804.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2008"	"2008"	"Unintentional"	"1"	592	976415	60.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2008"	"2008"	"Suicide"	"2"	203	976415	20.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2008"	"2008"	"Homicide"	"3"	40	976415	4.1
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2008"	"2008"	"Undetermined "	"4"	19	976415	1.9 (Unreliable)
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2008"	"2008"	"Legal Intervention / Operations of War"	"5"	Suppressed	976415	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	8056	976415	825.1
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2009"	"2009"	"Unintentional"	"1"	619	983982	62.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2009"	"2009"	"Suicide"	"2"	219	983982	22.3
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2009"	"2009"	"Homicide"	"3"	35	983982	3.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2009"	"2009"	"Undetermined "	"4"	25	983982	2.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2009"	"2009"	"Legal Intervention / Operations of War"	"5"	Suppressed	983982	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	7831	983982	795.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2010"	"2010"	"Unintentional"	"1"	548	989415	55.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2010"	"2010"	"Suicide"	"2"	227	989415	22.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2010"	"2010"	"Homicide"	"3"	30	989415	3.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2010"	"2010"	"Undetermined "	"4"	34	989415	3.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	Suppressed	989415	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	7987	989415	807.2
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2011"	"2011"	"Unintentional"	"1"	609	997821	61.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2011"	"2011"	"Suicide"	"2"	232	997821	23.3
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2011"	"2011"	"Homicide"	"3"	27	997821	2.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2011"	"2011"	"Undetermined "	"4"	38	997821	3.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2011"	"2011"	"Legal Intervention / Operations of War"	"5"	Suppressed	997821	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	8209	997821	822.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2012"	"2012"	"Unintentional"	"1"	572	1005196	56.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2012"	"2012"	"Suicide"	"2"	233	1005196	23.2
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2012"	"2012"	"Homicide"	"3"	24	1005196	2.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2012"	"2012"	"Undetermined "	"4"	24	1005196	2.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2012"	"2012"	"Legal Intervention / Operations of War"	"5"	Suppressed	1005196	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	8120	1005196	807.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2013"	"2013"	"Unintentional"	"1"	623	1014314	61.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2013"	"2013"	"Suicide"	"2"	243	1014314	24.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2013"	"2013"	"Homicide"	"3"	33	1014314	3.3
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2013"	"2013"	"Undetermined "	"4"	38	1014314	3.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	Suppressed	1014314	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	8567	1014314	844.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2014"	"2014"	"Unintentional"	"1"	581	1022867	56.8
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2014"	"2014"	"Suicide"	"2"	251	1022867	24.5
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2014"	"2014"	"Homicide"	"3"	30	1022867	2.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2014"	"2014"	"Undetermined "	"4"	35	1022867	3.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	Suppressed	1022867	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	8479	1022867	828.9
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2015"	"2015"	"Unintentional"	"1"	637	1032073	61.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2015"	"2015"	"Suicide"	"2"	272	1032073	26.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2015"	"2015"	"Homicide"	"3"	38	1032073	3.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2015"	"2015"	"Undetermined "	"4"	49	1032073	4.7
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	Suppressed	1032073	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	8942	1032073	866.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2016"	"2016"	"Unintentional"	"1"	626	1042520	60.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2016"	"2016"	"Suicide"	"2"	267	1042520	25.6
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2016"	"2016"	"Homicide"	"3"	42	1042520	4.0
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2016"	"2016"	"Undetermined "	"4"	35	1042520	3.4
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	Suppressed	1042520	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Montana"	"30"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	8931	1042520	856.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"1999"	"1999"	"Unintentional"	"1"	710	1934718	36.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"1999"	"1999"	"Suicide"	"2"	404	1934718	20.9
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"1999"	"1999"	"Homicide"	"3"	167	1934718	8.6
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"1999"	"1999"	"Undetermined "	"4"	59	1934718	3.0
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	Suppressed	1934718	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	13733	1934718	709.8
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2000"	"2000"	"Unintentional"	"1"	730	1998257	36.5
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2000"	"2000"	"Suicide"	"2"	400	1998257	20.0
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2000"	"2000"	"Homicide"	"3"	134	1998257	6.7
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2000"	"2000"	"Undetermined "	"4"	59	1998257	3.0
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2000"	"2000"	"Legal Intervention / Operations of War"	"5"	Suppressed	1998257	Suppressed
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	13937	1998257	697.5
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2001"	"2001"	"Unintentional"	"1"	739	2098399	35.2
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2001"	"2001"	"Suicide"	"2"	387	2098399	18.4
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2001"	"2001"	"Homicide"	"3"	175	2098399	8.3
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2001"	"2001"	"Undetermined "	"4"	62	2098399	3.0
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	13	2098399	0.6 (Unreliable)
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	14909	2098399	710.5
